empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
4932,0.51,0.93,5,232,3,0,0,medium,0
4622,0.34,0.41,2,141,3,0,0,medium,0
3213,0.52,0.95,5,234,3,0,0,low,0
4779,0.63,0.9,3,142,3,0,0,medium,0
835,0.89,1.0,4,260,5,0,0,low,1
4522,0.54,0.76,3,199,4,0,0,low,0
2826,0.64,0.73,3,142,3,0,0,low,0
1912,0.91,0.98,4,242,6,0,0,low,1
4069,0.6,0.49,2,194,4,0,0,low,0
2897,0.6,0.99,3,187,2,0,0,low,0
482,0.1,0.79,6,274,4,0,0,low,1
1933,0.4,0.47,2,128,3,0,0,medium,1
3268,0.9,0.74,5,152,3,0,0,medium,0
4940,0.69,0.59,3,233,3,0,0,medium,0
4614,0.67,0.49,4,195,3,0,0,low,0
3760,0.5,0.88,4,265,3,1,0,low,0
1896,0.87,0.88,5,240,5,0,0,medium,1
3604,0.59,0.57,2,156,2,0,0,low,0
1181,0.77,0.89,5,243,5,0,0,low,1
2896,0.48,0.56,5,140,2,0,0,low,0
562,0.37,0.53,2,131,3,0,0,low,1
916,0.48,0.88,3,239,3,0,0,low,1
397,0.46,0.57,2,139,3,0,0,low,1
3734,0.81,0.52,4,270,3,0,0,medium,0
3148,0.49,0.71,3,154,2,0,0,medium,0
2091,0.6,0.95,5,205,3,0,0,medium,0
4325,0.5,0.64,4,213,4,0,0,low,0
3409,0.56,0.75,4,249,3,0,0,low,0
3435,0.62,0.67,2,153,3,0,0,low,0
3298,0.61,0.74,2,143,6,0,0,medium,0
3664,0.24,0.7,5,172,4,0,0,high,0
2831,0.84,0.92,4,274,3,0,0,medium,0
1403,0.84,0.86,5,240,5,0,0,medium,1
452,0.85,0.98,5,248,5,0,0,medium,1
2798,0.57,0.72,3,202,3,1,0,medium,0
4722,0.37,0.61,3,186,2,0,0,low,0
507,0.83,0.98,4,259,5,0,0,medium,1
3807,0.68,0.55,3,213,3,0,0,medium,0
234,0.42,0.56,2,134,3,0,0,low,1
4557,0.23,0.67,4,163,5,0,1,low,0
272,0.11,0.84,6,251,4,0,0,medium,1
3686,0.68,0.88,5,201,3,0,0,medium,0
3523,0.74,0.89,3,160,2,0,0,low,0
596,0.09,0.87,5,263,4,0,0,low,1
224,0.87,0.9,5,252,5,0,0,low,1
2453,0.41,0.4,2,194,2,0,0,low,0
555,0.43,0.53,2,150,3,0,0,low,1
1463,0.39,0.54,2,149,3,0,0,low,1
2682,0.89,0.67,3,226,3,0,0,medium,0
3882,0.88,0.67,5,141,2,0,0,medium,0
1188,0.1,0.93,6,299,4,0,0,low,1
4861,0.5,0.85,4,224,6,0,0,high,0
3758,0.63,0.89,4,192,2,0,0,high,0
1881,0.76,0.87,5,262,5,0,0,low,1
1674,0.86,1.0,4,232,5,0,0,medium,1
2836,0.73,0.41,2,231,6,1,0,medium,0
2226,0.82,0.51,3,234,3,0,0,low,0
3904,0.78,0.79,3,203,2,0,0,low,0
4490,0.5,0.85,2,143,3,0,0,low,0
1061,0.36,0.48,2,152,3,0,0,low,1
267,0.11,0.95,6,286,4,0,0,medium,1
4912,0.78,0.49,3,224,3,0,0,low,0
1,0.38,0.53,2,157,3,0,0,low,1
4691,0.53,0.76,2,204,4,0,0,high,0
1359,0.29,0.48,2,249,4,0,0,medium,1
4389,0.81,0.96,4,143,3,1,0,medium,0
334,0.45,0.52,2,145,3,0,0,medium,1
2398,0.7,0.74,5,263,3,1,0,low,0
4328,0.66,0.84,4,168,2,0,0,low,0
1998,0.41,0.53,2,157,3,0,0,low,1
3493,0.52,0.49,4,249,4,1,0,medium,0
3590,0.66,0.75,6,100,4,1,0,low,0
789,0.78,0.81,3,222,2,0,0,low,1
678,0.73,0.89,5,236,6,0,0,low,1
4077,0.8,0.8,4,252,6,0,0,medium,0
4110,0.84,0.48,4,269,2,0,0,medium,0
433,0.44,0.51,2,150,3,0,0,low,1
1182,0.39,0.5,2,127,3,0,0,low,1
365,0.4,0.5,2,141,3,1,0,low,1
2609,0.52,0.57,3,150,3,0,0,low,0
561,0.09,0.86,6,279,4,0,0,low,1
2718,0.74,0.69,3,230,2,0,0,medium,0
3900,0.95,0.81,5,120,3,0,0,low,0
923,0.43,0.47,2,137,3,0,0,medium,1
4676,0.65,0.48,3,131,3,1,0,medium,0
1481,0.09,0.93,6,271,4,0,0,medium,1
129,0.09,0.82,6,250,4,0,0,low,1
1518,0.45,0.5,2,145,3,0,0,medium,1
77,0.1,0.83,6,295,4,0,0,medium,1
1434,0.41,0.48,2,136,3,0,0,medium,1
1949,0.4,0.56,2,148,3,0,0,medium,1
176,0.54,0.74,4,164,2,0,0,low,1
2877,0.66,0.65,5,161,3,0,0,medium,0
1353,0.74,1.0,5,248,5,0,0,medium,1
4566,0.57,0.9,3,144,2,0,0,medium,0
616,0.1,0.88,7,267,4,0,0,medium,1
3696,0.85,0.54,4,174,2,0,0,medium,0
765,0.83,0.99,4,223,5,0,0,medium,1
4075,0.68,0.81,5,266,2,0,0,medium,0
542,0.81,0.87,4,254,5,0,0,low,1
3975,0.99,0.61,3,254,3,0,0,medium,0
400,0.1,0.87,6,250,4,0,0,low,1
3401,0.98,0.6,2,249,3,0,0,low,0
3636,0.61,0.78,3,238,2,0,0,medium,0
669,0.1,0.92,6,258,4,0,0,low,1
4735,0.97,0.61,4,167,3,0,1,high,0
4086,0.84,0.57,4,234,3,0,0,medium,0
1174,0.11,0.91,6,272,4,0,0,low,1
1584,0.73,0.91,4,247,5,0,0,medium,1
4364,0.85,0.72,3,201,3,0,0,low,0
2560,0.87,0.75,3,132,3,0,0,medium,0
3061,0.9,0.53,3,215,3,0,0,low,0
4042,0.29,0.77,3,164,6,0,0,medium,0
3416,0.63,0.61,3,234,3,1,0,medium,0
4201,0.5,0.58,4,165,2,0,0,high,0
1646,0.11,0.78,6,281,4,0,0,low,1
2617,0.88,0.51,4,139,3,0,0,low,0
2626,0.6,0.91,2,168,4,0,0,low,0
4066,0.83,0.55,5,247,3,0,0,low,0
3665,0.55,0.82,3,248,2,0,0,high,0
3543,0.83,0.57,3,232,4,0,0,medium,0
1144,0.1,0.91,6,286,4,0,0,low,1
4428,0.69,0.85,3,200,2,0,0,medium,0
1724,0.11,0.87,6,280,4,0,0,low,1
2861,0.99,0.68,4,190,3,0,0,low,0
2173,0.71,0.54,4,215,3,0,0,medium,0
4945,0.91,0.53,3,273,6,0,0,low,0
3154,0.21,0.44,4,163,6,0,0,high,0
2104,0.19,0.58,5,182,2,0,0,medium,0
2336,0.97,0.77,3,182,2,1,0,low,0
664,0.1,0.79,6,256,5,0,0,low,1
3811,0.19,0.8,6,143,4,0,0,medium,0
3774,0.73,0.73,5,249,3,0,0,medium,0
1899,0.44,0.53,2,155,3,0,0,medium,1
4215,0.86,0.48,4,153,3,0,0,low,0
2854,0.55,0.81,4,267,5,0,0,low,0
4831,0.53,0.64,2,177,4,0,0,low,0
3924,0.98,0.66,3,154,2,0,0,medium,0
1597,0.36,0.48,5,310,3,0,0,medium,1
2404,0.48,0.69,4,222,2,0,0,medium,0
1790,0.41,0.46,2,150,3,1,0,low,1
1099,0.42,0.48,2,132,3,0,0,low,1
3596,0.32,0.97,6,272,2,0,0,low,0
2541,0.9,0.84,2,199,3,0,0,low,0
3157,0.49,0.98,3,267,3,1,0,medium,0
4919,0.6,0.82,4,194,3,0,0,low,0
1895,0.11,0.89,6,268,4,0,0,medium,1
522,0.74,0.99,4,233,5,0,0,low,1
3896,0.84,0.76,5,172,5,1,0,medium,0
1455,0.55,1.0,6,136,3,0,0,low,1
4142,0.74,0.74,5,175,3,0,0,low,0
782,0.91,0.96,4,232,5,0,0,low,1
3039,0.12,0.78,6,260,5,0,0,medium,0
1015,0.44,0.53,2,156,3,0,0,low,1
4880,0.43,0.62,2,180,3,0,0,low,0
1612,0.09,0.92,7,301,4,0,0,low,1
4512,0.49,0.52,4,183,2,0,1,medium,0
4558,0.52,0.77,3,142,2,0,1,low,0
21,0.11,0.83,6,282,4,0,0,low,1
3228,0.56,0.57,3,143,2,0,0,medium,0
3440,0.86,0.77,3,271,3,0,0,low,0
2294,0.75,0.77,4,136,3,0,0,medium,0
2664,0.54,0.94,5,229,3,1,0,low,0
867,0.41,0.46,2,128,3,0,0,low,1
4486,0.88,0.59,4,142,3,0,0,low,0
3786,0.79,0.97,5,187,3,0,0,low,0
2037,0.19,0.53,6,191,4,0,0,low,0
479,0.76,0.83,5,227,5,0,0,low,1
1663,0.81,0.83,5,269,6,0,0,medium,1
681,0.1,0.83,6,269,4,0,0,low,1
2005,0.49,0.6,3,214,2,0,0,low,0
706,0.45,0.54,2,152,3,0,0,low,1
1369,0.41,0.52,2,132,3,0,0,low,1
560,0.11,0.8,7,296,4,0,0,low,1
4475,0.98,0.54,5,260,3,0,0,medium,0
869,0.74,0.88,4,248,6,0,0,low,1
3244,0.69,0.95,3,126,6,0,0,low,0
4661,0.9,0.69,4,274,2,0,0,medium,0
4929,0.55,0.49,3,146,2,0,0,medium,0
1330,0.1,0.81,6,252,4,0,0,low,1
467,0.37,0.48,2,134,3,0,0,medium,1
3258,0.7,0.67,4,224,3,0,0,medium,0
1888,0.43,0.5,2,148,3,0,0,low,1
1512,0.4,0.46,2,156,3,0,0,medium,1
4853,0.77,0.55,2,172,2,0,0,medium,0
1855,0.43,0.53,2,147,3,0,0,medium,1
4480,0.54,0.86,4,205,5,0,0,low,0
1710,0.1,0.81,6,269,4,0,0,medium,1
4993,0.55,0.91,4,187,4,1,0,low,0
4879,0.53,0.52,3,233,4,0,0,low,0
1003,0.42,0.5,2,141,3,0,0,medium,1
4815,0.94,0.85,4,236,2,0,0,medium,0
1214,0.38,0.55,2,134,3,0,0,low,1
674,0.37,0.46,2,149,3,0,0,low,1
1847,0.46,0.53,2,161,3,0,0,low,1
3864,0.57,0.96,4,264,2,0,0,low,0
1658,0.11,0.86,6,245,4,0,0,low,1
456,0.44,0.53,2,127,3,0,0,medium,1
1316,0.11,0.81,6,260,4,0,0,medium,1
4696,0.41,0.7,4,177,3,0,0,medium,0
3532,0.9,0.74,4,218,2,1,0,medium,0
286,0.4,0.56,2,148,3,0,0,low,1
3368,0.8,0.93,4,258,3,0,0,high,0
3077,0.56,0.52,3,243,3,0,0,low,0
1583,0.11,0.8,6,259,5,0,0,medium,1
2380,0.97,0.97,5,192,2,0,0,low,0
3131,0.17,0.59,5,250,5,0,0,low,0
1327,0.1,0.77,6,272,4,0,0,low,1
1610,0.85,1.0,6,260,3,1,0,low,1
3598,0.62,0.42,2,124,2,0,0,low,0
3637,0.59,0.98,3,155,3,0,0,medium,0
3571,0.5,0.6,3,270,3,1,0,medium,0
1738,0.1,0.83,6,271,4,0,0,medium,1
2871,0.75,0.79,4,145,3,0,0,medium,0
1107,0.44,0.57,2,139,3,0,0,low,1
2954,0.67,0.7,5,159,3,1,0,medium,0
2881,0.65,0.84,3,154,3,0,0,high,0
3683,0.86,0.51,4,152,3,1,0,low,0
3679,0.92,0.96,3,154,2,1,0,low,0
3752,0.93,0.86,4,169,4,0,0,low,0
4804,0.27,0.69,2,177,5,0,0,low,0
4527,0.92,0.61,2,228,2,0,0,low,0
4396,0.92,0.78,5,193,4,0,0,high,0
4450,0.75,0.86,6,148,4,0,0,low,0
586,0.4,0.51,2,139,3,0,0,low,1
839,0.81,0.9,5,238,6,0,0,low,1
2636,0.64,0.93,4,233,2,1,0,medium,0
3688,0.85,0.79,3,156,3,0,0,medium,0
1139,0.09,0.92,6,303,5,0,0,low,1
4823,0.66,0.85,3,266,5,0,0,low,0
1317,0.88,1.0,5,247,5,0,0,medium,1
1401,0.45,0.47,2,136,3,0,0,medium,1
819,0.89,0.79,3,149,2,0,0,medium,1
3471,0.34,0.6,4,114,3,0,0,medium,0
1943,0.4,0.47,2,144,3,0,0,medium,1
821,0.11,0.93,7,284,4,0,0,low,1
1818,0.38,0.5,2,144,3,0,0,medium,1
3649,0.75,0.83,4,229,2,0,0,medium,0
1614,0.42,0.46,2,147,3,0,0,low,1
557,0.46,0.48,2,141,3,1,0,low,1
703,0.45,0.5,2,147,3,0,0,low,1
362,0.76,0.9,4,263,5,0,0,low,1
3987,0.42,0.75,3,163,2,1,0,low,0
2628,0.6,0.97,4,219,4,1,0,low,0
1260,0.45,0.48,2,138,3,0,0,low,1
4854,0.68,0.85,3,243,4,0,0,medium,0
4254,0.92,0.53,2,261,4,0,0,low,0
4905,0.7,0.85,4,232,3,0,0,medium,0
631,0.1,0.9,7,286,4,0,0,low,1
4236,0.85,0.51,3,153,4,0,0,medium,0
4977,0.73,0.53,3,205,2,0,0,medium,0
95,0.09,0.83,6,255,4,0,0,low,1
4225,0.83,0.68,4,273,2,0,0,low,0
1589,0.9,0.81,5,264,5,0,0,medium,1
2703,0.85,0.63,4,154,3,0,0,low,0
1418,0.11,0.96,6,301,5,0,0,low,1
3521,0.52,0.44,3,119,2,0,0,low,0
3239,0.94,0.66,3,236,2,0,0,high,0
320,0.4,0.46,2,130,3,0,0,low,1
4920,0.55,0.93,3,217,3,1,0,low,0
4681,0.55,0.49,5,195,3,0,0,low,0
4921,0.96,0.71,3,170,3,0,0,low,0
1913,0.37,0.57,2,158,3,0,0,low,1
4586,0.74,0.76,3,244,3,0,0,medium,0
2047,0.84,0.65,2,140,3,0,0,low,0
4613,0.48,0.6,2,121,5,0,0,low,0
2396,0.77,0.49,4,266,2,0,0,low,0
2878,0.51,0.65,4,269,3,0,0,medium,0
2162,0.63,0.57,4,177,3,1,0,low,0
3844,0.26,0.69,2,168,5,0,0,medium,0
3391,0.71,0.55,5,224,3,0,0,medium,0
730,0.09,0.83,6,282,4,0,0,medium,1
1534,0.44,0.53,2,146,3,0,0,low,1
1965,0.88,0.86,5,258,5,0,0,low,1
2096,0.54,0.67,4,282,6,0,0,medium,0
990,0.4,0.46,2,144,3,0,0,low,1
134,0.44,0.51,2,138,3,0,0,low,1
2641,0.69,0.56,4,178,3,0,0,medium,0
3366,0.57,0.54,3,140,3,0,0,low,0
4773,0.58,0.98,3,146,3,0,0,medium,0
2685,0.61,0.87,5,174,4,0,0,medium,0
4170,0.43,0.9,5,282,5,0,0,low,0
3022,0.75,1.0,4,135,4,0,0,low,0
1219,0.42,0.56,2,146,3,0,0,low,1
4730,0.6,0.9,4,178,3,0,1,high,0
3116,0.21,0.52,5,130,2,0,0,low,0
414,0.45,0.54,2,142,3,0,0,medium,1
4533,0.89,0.9,4,160,2,0,0,low,0
3060,0.25,0.65,3,264,4,0,0,low,0
3681,0.97,0.75,2,271,6,0,0,low,0
3959,0.55,0.75,3,156,3,0,0,medium,0
4200,0.98,0.51,3,157,3,0,0,medium,0
3997,0.61,0.97,4,153,3,0,0,medium,0
185,0.36,0.55,2,141,3,0,0,medium,1
2400,0.61,0.98,4,199,2,0,0,low,0
3697,0.7,0.57,4,211,3,0,0,high,0
4941,0.99,0.71,4,232,3,0,0,medium,0
1799,0.11,0.92,7,265,4,0,0,low,1
3716,0.79,0.7,4,268,2,0,0,medium,0
2921,0.99,0.39,6,214,5,1,0,low,0
1816,0.11,0.8,7,305,4,0,0,medium,1
3956,0.87,0.6,2,122,2,0,0,low,0
2957,0.85,0.79,3,157,4,0,0,medium,0
3586,0.85,0.62,2,280,4,0,0,low,0
1460,0.39,0.54,2,133,3,0,0,low,1
822,0.74,0.93,5,244,5,0,0,low,1
399,0.87,0.83,4,265,6,0,0,low,1
197,0.27,0.54,7,278,3,0,0,low,1
3677,0.67,0.66,6,272,3,0,0,low,0
4208,0.56,0.39,5,263,4,0,0,medium,0
751,0.38,0.49,2,145,3,0,0,low,1
732,0.79,0.94,4,232,5,0,0,medium,1
4809,0.54,0.65,3,202,3,0,0,low,0
1684,0.44,0.54,2,135,3,0,0,low,1
842,0.11,0.85,6,299,4,0,0,medium,1
1464,0.46,0.57,2,145,3,0,0,low,1
1588,0.09,0.96,6,281,4,0,0,medium,1
2470,0.76,0.74,3,224,2,0,0,low,0
377,0.56,0.71,4,296,2,0,0,medium,1
1531,0.83,0.98,4,249,5,0,0,low,1
2246,0.53,0.75,6,192,6,0,0,medium,0
3220,0.65,0.51,4,157,3,1,0,medium,0
909,0.92,1.0,5,259,5,0,0,low,1
2700,0.3,0.86,3,276,5,1,0,low,0
4714,0.69,0.68,5,167,3,0,0,low,0
2596,0.9,1.0,4,207,3,0,0,medium,0
2254,0.22,0.52,6,175,4,0,0,medium,0
3496,0.66,0.87,3,186,2,0,0,medium,0
2117,0.61,0.85,5,230,3,0,0,low,0
2467,0.85,0.54,3,139,3,0,0,low,0
3444,0.72,0.73,5,134,2,0,0,low,0
1911,0.1,0.84,5,303,5,0,0,medium,1
2601,0.99,0.97,3,257,2,0,0,medium,0
3149,0.99,0.61,3,167,3,0,0,medium,0
4312,0.62,0.51,3,222,3,1,0,medium,0
535,0.75,0.85,5,240,6,1,0,medium,1
422,0.1,0.94,6,287,4,0,0,medium,1
1222,0.75,0.93,5,229,5,0,0,low,1
3960,0.81,0.75,5,170,3,1,0,medium,0
4963,0.89,0.55,4,196,2,0,0,medium,0
1749,0.89,0.96,4,219,6,0,0,medium,1
988,0.1,0.79,6,249,4,0,0,low,1
4279,0.83,0.88,3,217,2,1,0,high,0
288,0.11,0.79,6,292,4,0,1,low,1
285,0.38,0.47,2,144,3,0,0,low,1
1576,0.8,0.83,5,275,5,0,0,low,1
4776,1.0,0.8,5,162,3,1,0,medium,0
1791,0.44,0.55,2,156,3,0,0,medium,1
1337,0.44,0.46,2,154,3,0,0,low,1
2020,0.48,0.84,4,252,3,0,0,medium,0
3013,0.73,0.93,5,167,3,0,0,low,0
3885,0.55,0.49,3,191,3,0,0,medium,0
1647,0.1,0.93,7,258,4,0,0,low,1
3820,0.62,0.63,3,230,2,0,0,medium,0
2834,0.52,0.78,4,206,2,0,0,medium,0
2418,0.48,0.49,4,242,2,1,0,medium,0
3218,0.52,0.96,5,251,2,1,0,low,0
4265,0.95,0.6,2,144,3,0,0,high,0
349,0.11,0.84,7,264,4,0,0,medium,1
1695,0.1,0.87,6,248,4,0,0,low,1
1744,0.37,0.46,2,127,3,0,0,medium,1
1885,0.87,0.91,5,228,5,0,0,low,1
1992,0.38,0.49,2,155,3,0,0,low,1
3093,0.61,0.71,4,243,3,1,0,low,0
1942,0.81,0.85,4,251,6,0,0,medium,1
2852,0.69,0.76,5,222,3,1,0,low,0
3541,0.87,0.62,3,176,3,0,0,high,0
1802,0.11,0.79,6,264,4,0,0,low,1
2710,0.67,0.73,3,203,2,0,0,low,0
4198,0.67,0.66,6,152,3,0,0,medium,0
1501,0.11,0.83,6,253,4,0,0,low,1
1383,0.1,0.88,6,263,4,0,0,low,1
3067,0.93,0.7,3,159,2,0,0,medium,0
1445,0.41,0.48,2,141,3,0,0,low,1
1458,0.1,0.81,6,248,4,0,0,low,1
2647,0.78,0.89,3,253,3,0,0,high,0
2039,0.51,0.8,3,218,2,1,0,low,0
1970,0.41,0.55,2,161,3,0,0,low,1
2754,0.54,0.96,3,201,3,0,0,medium,0
1091,0.38,0.54,2,150,3,0,0,medium,1
3410,0.58,0.86,5,206,3,0,0,low,0
2511,0.76,0.5,3,258,3,0,0,low,0
2235,0.9,0.64,4,209,4,0,0,low,0
932,0.9,0.92,5,154,4,0,0,low,1
1575,0.36,0.51,2,129,3,0,0,low,1
3680,0.84,0.53,3,237,3,1,0,low,0
3650,0.64,0.72,5,158,3,0,0,medium,0
1457,0.39,0.51,2,155,3,0,0,low,1
3155,0.87,0.52,3,158,2,1,0,low,0
2154,0.8,0.83,3,163,3,0,0,low,0
279,0.09,0.78,6,254,4,0,0,low,1
3694,0.59,0.61,4,141,2,1,0,medium,0
3389,1.0,0.66,4,238,4,0,0,low,0
4057,0.45,0.72,3,148,2,0,0,low,0
1320,0.4,0.52,2,143,3,0,0,medium,1
1730,0.86,0.95,4,270,5,0,0,low,1
2401,0.97,0.4,4,258,4,1,0,medium,0
3276,0.6,0.8,4,146,2,0,0,medium,0
4933,0.39,0.38,2,106,3,1,0,medium,0
1577,0.6,0.85,3,250,2,0,0,low,1
3417,0.84,0.97,6,223,2,0,0,medium,0
4694,0.72,0.74,3,243,2,0,0,high,0
3167,0.61,0.83,3,112,4,1,0,low,0
576,0.39,0.49,2,129,3,0,0,medium,1
3920,0.64,0.95,4,199,4,0,0,medium,0
1470,0.4,0.65,2,296,5,0,0,medium,1
1067,0.43,0.47,2,129,3,0,0,low,1
3783,0.83,0.93,3,220,4,0,0,low,0
883,0.11,0.79,6,294,4,0,0,medium,1
4434,0.54,0.81,5,195,4,0,0,medium,0
172,0.41,0.46,2,160,3,0,1,low,1
4028,0.65,0.67,4,144,3,0,0,low,0
1691,0.45,0.68,4,212,4,1,0,low,1
1230,0.42,0.55,2,148,3,0,0,low,1
225,0.4,0.56,2,149,3,0,0,low,1
2855,0.74,0.5,5,131,3,0,0,low,0
2649,0.54,0.75,3,240,3,0,0,medium,0
3822,0.87,0.74,4,265,4,0,0,medium,0
1914,0.42,0.57,2,147,3,1,0,low,1
78,0.4,0.54,2,137,3,0,0,medium,1
979,0.39,0.56,2,156,3,0,0,low,1
3572,0.81,0.83,3,133,3,1,0,medium,0
1573,0.39,0.48,2,154,3,0,0,low,1
4433,0.65,0.6,5,160,3,0,0,medium,0
423,0.86,1.0,5,257,5,0,0,medium,1
4353,0.44,0.68,2,120,2,0,0,medium,0
1089,0.91,0.9,4,250,5,0,0,medium,1
4828,0.74,0.83,4,170,2,0,0,low,0
2570,0.79,0.58,5,165,3,0,0,low,0
2741,0.32,0.73,6,194,5,0,0,low,0
2036,0.76,0.6,4,177,2,0,0,low,0
4560,0.59,0.72,4,264,3,0,0,low,0
4783,0.67,0.81,4,168,2,0,0,high,0
4445,1.0,0.95,3,193,6,0,0,low,0
4238,0.62,0.7,5,270,3,0,0,high,0
3891,0.42,0.56,2,103,3,1,0,medium,0
1466,0.45,0.47,2,146,3,0,0,medium,1
4344,0.72,0.86,4,137,2,0,0,low,0
2972,0.86,0.69,5,157,3,0,0,low,0
949,0.61,0.86,4,196,4,0,0,low,1
3292,0.21,0.57,5,239,3,0,0,high,0
3517,0.87,0.98,4,173,3,0,0,low,0
581,0.44,0.51,2,145,3,0,0,low,1
1742,0.46,0.5,2,146,3,0,0,medium,1
4268,0.64,0.89,3,175,3,1,0,high,0
1133,0.77,0.87,4,150,4,0,0,low,1
823,0.41,0.5,2,128,3,0,0,low,1
336,0.45,0.47,2,151,3,0,0,medium,1
4392,0.72,0.94,4,235,3,0,0,medium,0
2397,0.48,0.82,3,183,2,0,0,low,0
